time_,read/joint_1,read/joint_2,read/joint_3,read/joint_4,read/joint_5,read/joint_6,read/joint_7,read/joint_8,read/joint_9,read/joint_10,read/joint_11,read/joint_12,read/joint_13,read/joint_14,read/joint_15,read/joint_16,read/joint_17,read/joint_18,read/joint_19,read/joint_20,read/joint_21,read/joint_22,read/joint_23,read/joint_24,read/joint_25,read/joint_26,read/joint_27,read/joint_28,read/joint_29,read/joint_30,read/joint_31,read/joint_32,read/joint_33,read/joint_34,read/joint_35,read/joint_36,read/joint_37,read/joint_38,read/joint_39,read/joint_40,read/joint_41
0.998687,-0.136627,0.081367,0.014538,-0.009384,0.525060,0.043990,-0.149206,0.074779,-0.005520,0.008917,0.525065,0.002755,0.010685,-0.071248,-0.104785,0.511942,-0.054712,-1.840996,-0.101553,0.457079,0.248230,0.576425,2.488676,-2.248345,-0.746234,0.769976,1.438221,1.208989,-1.290079,0.004943,0.003422,0.001370,0.002933,-0.008021,0.001187,-0.000775,-0.000778,-0.000775,-0.000771,0.000599,0.060526
1.000632,-0.136627,0.081367,0.014538,-0.009384,0.525060,0.043990,-0.149206,0.074779,-0.005520,0.008917,0.525065,0.002755,0.010685,-0.071248,-0.104785,0.511942,-0.054712,-1.840996,-0.101553,0.457079,0.248230,0.576425,2.488676,-2.248345,-0.746234,0.769976,1.438221,1.208989,-1.290079,0.004943,0.003422,0.001370,0.002933,-0.008021,0.001187,-0.000775,-0.000778,-0.000775,-0.000771,0.000599,0.060526
1.002678,-0.136628,0.081367,0.014540,-0.009386,0.525060,0.043989,-0.149208,0.074779,-0.005522,0.008918,0.525065,0.002751,0.010686,-0.071251,-0.104789,0.511942,-0.054712,-1.840990,-0.101541,0.457089,0.248226,0.576427,2.488677,-2.248351,-0.746227,0.769984,1.438177,1.208988,-1.289814,0.004371,-0.002295,-0.004715,-0.002710,0.003462,-0.004581,-0.000774,-0.000778,-0.000775,-0.000771,0.000598,0.060537
1.004630,-0.136629,0.081367,0.014544,-0.009387,0.525060,0.043990,-0.149210,0.074779,-0.005522,0.008918,0.525065,0.002750,0.010685,-0.071252,-0.104792,0.511942,-0.054712,-1.840987,-0.101535,0.457094,0.248223,0.576429,2.488677,-2.248350,-0.746228,0.769986,1.438148,1.208987,-1.289740,0.004260,-0.000328,-0.002855,-0.000712,0.005302,-0.003961,-0.000774,-0.000778,-0.000775,-0.000771,0.000598,0.060543
1.006664,-0.136630,0.081368,0.014550,-0.009387,0.525060,0.043991,-0.149211,0.074780,-0.005523,0.008919,0.525065,0.002748,0.010685,-0.071252,-0.104794,0.511943,-0.054712,-1.840984,-0.101530,0.457099,0.248221,0.576430,2.488678,-2.248349,-0.746229,0.769988,1.438120,1.208987,-1.289694,0.004228,0.004038,0.001423,0.003677,0.002273,0.001509,-0.000775,-0.000778,-0.000775,-0.000771,0.000599,0.060548
1.008619,-0.136630,0.081368,0.014550,-0.009387,0.525060,0.043991,-0.149211,0.074780,-0.005523,0.008919,0.525065,0.002748,0.010685,-0.071252,-0.104794,0.511943,-0.054712,-1.840984,-0.101530,0.457099,0.248218,0.576431,2.488682,-2.248350,-0.746225,0.769989,1.438092,1.208990,-1.289600,0.004074,0.004634,0.001943,0.004288,-0.005212,0.000490,-0.000775,-0.000778,-0.000775,-0.000771,0.000599,0.060554
1.010667,-0.136631,0.081368,0.014553,-0.009387,0.525060,0.043992,-0.149212,0.074780,-0.005523,0.008919,0.525065,0.002746,0.010686,-0.071253,-0.104796,0.511943,-0.054712,-1.840982,-0.101524,0.457103,0.248218,0.576431,2.488682,-2.248350,-0.746225,0.769989,1.438092,1.208990,-1.289600,0.004074,0.004634,0.001943,0.004288,-0.005212,0.000490,-0.000775,-0.000778,-0.000775,-0.000771,0.000599,0.060554
1.012624,-0.136633,0.081369,0.014555,-0.009386,0.525060,0.043992,-0.149214,0.074780,-0.005524,0.008920,0.525065,0.002744,0.010686,-0.071254,-0.104798,0.511943,-0.054712,-1.840979,-0.101518,0.457108,0.248216,0.576432,2.488685,-2.248352,-0.746219,0.769992,1.438066,1.208992,-1.289454,0.003794,0.002186,-0.000571,0.001849,-0.006656,-0.005259,-0.000774,-0.000778,-0.000775,-0.000771,0.000598,0.060559
1.014736,-0.136634,0.081368,0.014551,-0.009385,0.525060,0.043991,-0.149215,0.074780,-0.005525,0.008921,0.525066,0.002742,0.010687,-0.071255,-0.104799,0.511943,-0.054712,-1.840976,-0.101512,0.457113,0.248213,0.576433,2.488686,-2.248354,-0.746215,0.769996,1.438044,1.208992,-1.289316,0.003518,-0.002696,0.000169,-0.003033,-0.002679,-0.004433,-0.000774,-0.000778,-0.000775,-0.000771,0.000598,0.060565
1.016659,-0.136636,0.081368,0.014547,-0.009384,0.525060,0.043991,-0.149218,0.074780,-0.005526,0.008922,0.525066,0.002741,0.010686,-0.071256,-0.104801,0.511943,-0.054712,-1.840973,-0.101506,0.457118,0.248211,0.576434,2.488685,-2.248357,-0.746215,0.770002,1.438026,1.208991,-1.289202,0.003291,-0.003853,-0.002147,-0.004182,0.005676,0.001629,-0.000774,-0.000778,-0.000775,-0.000771,0.000598,0.060570
1.018686,-0.136638,0.081368,0.014546,-0.009383,0.525060,0.043990,-0.149219,0.074780,-0.005527,0.008923,0.525066,0.002739,0.010685,-0.071257,-0.104803,0.511943,-0.054712,-1.840970,-0.101500,0.457123,0.248209,0.576435,2.488684,-2.248358,-0.746216,0.770005,1.438003,1.208990,-1.289126,0.003174,-0.001997,-0.001236,-0.002293,0.007483,0.000996,-0.000774,-0.000778,-0.000775,-0.000771,0.000598,0.060576
1.020682,-0.136640,0.081368,0.014548,-0.009382,0.525060,0.043991,-0.149221,0.074780,-0.005527,0.008923,0.525066,0.002737,0.010684,-0.071258,-0.104804,0.511944,-0.054712,-1.840967,-0.101494,0.457128,0.248206,0.576437,2.488685,-2.248357,-0.746217,0.770005,1.437983,1.208993,-1.289063,0.003099,0.002278,0.002266,0.002004,0.003225,-0.003781,-0.000775,-0.000778,-0.000775,-0.000771,0.000598,0.060581
1.022676,-0.136640,0.081368,0.014548,-0.009382,0.525060,0.043991,-0.149221,0.074780,-0.005527,0.008923,0.525066,0.002737,0.010684,-0.071258,-0.104804,0.511944,-0.054712,-1.840967,-0.101494,0.457128,0.248206,0.576437,2.488685,-2.248357,-0.746217,0.770005,1.437983,1.208993,-1.289063,0.003099,0.002278,0.002266,0.002004,0.003225,-0.003781,-0.000775,-0.000778,-0.000775,-0.000771,0.000598,0.060581
1.024692,-0.136640,0.081368,0.014548,-0.009382,0.525060,0.043991,-0.149221,0.074780,-0.005527,0.008923,0.525066,0.002737,0.010684,-0.071258,-0.104804,0.511944,-0.054712,-1.840967,-0.101494,0.457128,0.248206,0.576437,2.488685,-2.248357,-0.746217,0.770005,1.437983,1.208993,-1.289063,0.003099,0.002278,0.002266,0.002004,0.003225,-0.003781,-0.000775,-0.000778,-0.000775,-0.000771,0.000598,0.060581
1.026708,-0.136640,0.081368,0.014548,-0.009382,0.525060,0.043991,-0.149221,0.074780,-0.005527,0.008923,0.525066,0.002737,0.010684,-0.071258,-0.104804,0.511944,-0.054712,-1.840967,-0.101494,0.457128,0.248206,0.576437,2.488685,-2.248357,-0.746217,0.770005,1.437983,1.208993,-1.289063,0.003099,0.002278,0.002266,0.002004,0.003225,-0.003781,-0.000775,-0.000778,-0.000775,-0.000771,0.000598,0.060581
1.028638,-0.136640,0.081368,0.014548,-0.009382,0.525060,0.043991,-0.149221,0.074780,-0.005527,0.008923,0.525066,0.002737,0.010684,-0.071258,-0.104804,0.511944,-0.054712,-1.840967,-0.101494,0.457128,0.248206,0.576437,2.488685,-2.248357,-0.746217,0.770005,1.437983,1.208993,-1.289063,0.003099,0.002278,0.002266,0.002004,0.003225,-0.003781,-0.000775,-0.000778,-0.000775,-0.000771,0.000598,0.060581
1.030703,-0.136640,0.081368,0.014548,-0.009382,0.525060,0.043991,-0.149221,0.074780,-0.005527,0.008923,0.525066,0.002737,0.010684,-0.071258,-0.104804,0.511944,-0.054712,-1.840967,-0.101494,0.457128,0.248206,0.576437,2.488685,-2.248357,-0.746217,0.770005,1.437983,1.208993,-1.289063,0.003099,0.002278,0.002266,0.002004,0.003225,-0.003781,-0.000775,-0.000778,-0.000775,-0.000771,0.000598,0.060581
1.032640,-0.136642,0.081368,0.014550,-0.009382,0.525060,0.043991,-0.149224,0.074780,-0.005529,0.008925,0.525066,0.002733,0.010685,-0.071260,-0.104808,0.511943,-0.054712,-1.840962,-0.101483,0.457138,0.248201,0.576439,2.488690,-2.248361,-0.746208,0.770013,1.437945,1.209002,-1.288809,0.002622,0.000311,-0.000857,0.000055,-0.006143,0.003846,-0.000774,-0.000778,-0.000775,-0.000771,0.000598,0.060592
1.034694,-0.136642,0.081369,0.014550,-0.009383,0.525060,0.043991,-0.149223,0.074780,-0.005530,0.008922,0.525066,0.002731,0.010684,-0.071261,-0.104810,0.511944,-0.054712,-1.840959,-0.101477,0.457142,0.248199,0.576440,2.488691,-2.248363,-0.746205,0.770016,1.437930,1.209004,-1.288685,0.002378,-0.004602,-0.000518,0.000820,-0.002689,0.004049,-0.000774,-0.000778,-0.000775,-0.000771,0.000598,0.060598
1.036628,-0.136642,0.081369,0.014550,-0.009383,0.525060,0.043991,-0.149222,0.074780,-0.005532,0.008920,0.525066,0.002730,0.010683,-0.071262,-0.104813,0.511944,-0.054712,-1.840956,-0.101471,0.457147,0.248197,0.576441,2.488692,-2.248363,-0.746204,0.770018,1.437915,1.209004,-1.288583,0.002178,-0.005780,0.002528,-0.001472,0.004796,-0.000807,-0.000774,-0.000778,-0.000775,-0.000771,0.000598,0.060604
1.038707,-0.136643,0.081369,0.014553,-0.009383,0.525060,0.043992,-0.149222,0.074780,-0.005532,0.008920,0.525066,0.002730,0.010683,-0.071262,-0.104813,0.511944,-0.054712,-1.840956,-0.101471,0.457147,0.248197,0.576441,2.488692,-2.248363,-0.746204,0.770018,1.437915,1.209004,-1.288583,0.002178,-0.005780,0.002528,-0.001472,0.004796,-0.000807,-0.000774,-0.000778,-0.000775,-0.000771,0.000598,0.060604
1.040637,-0.136643,0.081369,0.014550,-0.009384,0.525060,0.043991,-0.149222,0.074780,-0.005533,0.008918,0.525066,0.002728,0.010683,-0.071262,-0.104816,0.511944,-0.054712,-1.840953,-0.101465,0.457152,0.248194,0.576442,2.488693,-2.248364,-0.746203,0.770020,1.437902,1.209005,-1.288498,0.002021,-0.003948,0.002072,-0.000548,0.006436,0.000214,-0.000774,-0.000778,-0.000775,-0.000771,0.000598,0.060609
1.042637,-0.136643,0.081368,0.014544,-0.009385,0.525060,0.043990,-0.149223,0.074780,-0.005535,0.008918,0.525066,0.002726,0.010684,-0.071263,-0.104818,0.511944,-0.054712,-1.840951,-0.101459,0.457157,0.248192,0.576443,2.488696,-2.248364,-0.746201,0.770021,1.437891,1.209010,-1.288426,0.001890,0.000311,-0.001212,0.002969,0.002027,-0.003232,-0.000774,-0.000778,-0.000775,-0.000771,0.000598,0.060615
1.044669,-0.136643,0.081368,0.014540,-0.009386,0.525060,0.043989,-0.149224,0.074780,-0.005536,0.008918,0.525066,0.002724,0.010684,-0.071264,-0.104820,0.511944,-0.054712,-1.840948,-0.101454,0.457162,0.248189,0.576444,2.488697,-2.248366,-0.746198,0.770024,1.437880,1.209016,-1.288359,0.001759,0.000843,-0.001092,0.002893,-0.006078,-0.000978,-0.000774,-0.000778,-0.000775,-0.000771,0.000598,0.060620
1.046760,-0.136643,0.081368,0.014540,-0.009388,0.525059,0.043989,-0.149225,0.074780,-0.005537,0.008917,0.525066,0.002722,0.010684,-0.071265,-0.104823,0.511945,-0.054712,-1.840945,-0.101448,0.457167,0.248187,0.576446,2.488697,-2.248369,-0.746196,0.770029,1.437871,1.209020,-1.288283,0.001600,-0.001639,0.001769,-0.000088,-0.007618,0.006334,-0.000774,-0.000778,-0.000775,-0.000771,0.000598,0.060626
1.048684,-0.136643,0.081368,0.014542,-0.009389,0.525059,0.043989,-0.149225,0.074780,-0.005538,0.008917,0.525066,0.002720,0.010683,-0.071266,-0.104825,0.511945,-0.054712,-1.840942,-0.101442,0.457172,0.248185,0.576447,2.488697,-2.248370,-0.746196,0.770031,1.437862,1.209021,-1.288219,0.001469,-0.000861,0.001164,0.000278,-0.004279,0.007233,-0.000774,-0.000778,-0.000775,-0.000771,0.000598,0.060631
1.050693,-0.136643,0.081368,0.014546,-0.009390,0.525059,0.043990,-0.149226,0.074780,-0.005538,0.008917,0.525066,0.002718,0.010683,-0.071267,-0.104828,0.511945,-0.054712,-1.840939,-0.101436,0.457177,0.248182,0.576448,2.488697,-2.248373,-0.746194,0.770033,1.437852,1.209021,-1.288145,0.001311,0.002540,-0.002244,-0.002344,0.003112,0.002936,-0.000774,-0.000778,-0.000775,-0.000771,0.000598,0.060637
1.052681,-0.136643,0.081368,0.014546,-0.009390,0.525059,0.043990,-0.149226,0.074780,-0.005538,0.008917,0.525066,0.002718,0.010683,-0.071267,-0.104828,0.511945,-0.054712,-1.840939,-0.101436,0.457177,0.248182,0.576448,2.488697,-2.248373,-0.746194,0.770033,1.437852,1.209021,-1.288145,0.001311,0.002540,-0.002244,-0.002344,0.003112,0.002936,-0.000774,-0.000778,-0.000775,-0.000771,0.000598,0.060637
1.054712,-0.136643,0.081368,0.014546,-0.009390,0.525059,0.043990,-0.149226,0.074780,-0.005538,0.008917,0.525066,0.002718,0.010683,-0.071267,-0.104828,0.511945,-0.054712,-1.840939,-0.101436,0.457177,0.248182,0.576448,2.488697,-2.248373,-0.746194,0.770033,1.437852,1.209021,-1.288145,0.001311,0.002540,-0.002244,-0.002344,0.003112,0.002936,-0.000774,-0.000778,-0.000775,-0.000771,0.000598,0.060637
1.056686,-0.136643,0.081368,0.014546,-0.009390,0.525059,0.043990,-0.149226,0.074780,-0.005538,0.008917,0.525066,0.002718,0.010683,-0.071267,-0.104828,0.511945,-0.054712,-1.840939,-0.101436,0.457177,0.248182,0.576448,2.488697,-2.248373,-0.746194,0.770033,1.437852,1.209021,-1.288145,0.001311,0.002540,-0.002244,-0.002344,0.003112,0.002936,-0.000774,-0.000778,-0.000775,-0.000771,0.000598,0.060637
1.058709,-0.136643,0.081368,0.014546,-0.009390,0.525059,0.043990,-0.149226,0.074780,-0.005538,0.008917,0.525066,0.002718,0.010683,-0.071267,-0.104828,0.511945,-0.054712,-1.840939,-0.101436,0.457177,0.248182,0.576448,2.488697,-2.248373,-0.746194,0.770033,1.437852,1.209021,-1.288145,0.001311,0.002540,-0.002244,-0.002344,0.003112,0.002936,-0.000774,-0.000778,-0.000775,-0.000771,0.000598,0.060637
1.060657,-0.136643,0.081368,0.014546,-0.009390,0.525059,0.043990,-0.149226,0.074780,-0.005538,0.008917,0.525066,0.002718,0.010683,-0.071267,-0.104828,0.511945,-0.054712,-1.840939,-0.101436,0.457177,0.248182,0.576448,2.488697,-2.248373,-0.746194,0.770033,1.437852,1.209021,-1.288145,0.001311,0.002540,-0.002244,-0.002344,0.003112,0.002936,-0.000774,-0.000778,-0.000775,-0.000771,0.000598,0.060637
1.062742,-0.136647,0.081369,0.014549,-0.009389,0.525059,0.043990,-0.149229,0.074780,-0.005540,0.008918,0.525066,0.002714,0.010682,-0.071269,-0.104831,0.511945,-0.054712,-1.840934,-0.101424,0.457186,0.248177,0.576450,2.488699,-2.248374,-0.746191,0.770033,1.437831,1.209023,-1.288030,0.001101,-0.000662,0.000609,0.001614,0.000686,-0.008234,-0.000774,-0.000778,-0.000775,-0.000771,0.000598,0.060648
1.064664,-0.136649,0.081369,0.014548,-0.009387,0.525059,0.043990,-0.149230,0.074780,-0.005541,0.008918,0.525066,0.002712,0.010682,-0.071269,-0.104833,0.511945,-0.054712,-1.840931,-0.101418,0.457191,0.248175,0.576451,2.488702,-2.248376,-0.746188,0.770035,1.437822,1.209026,-1.287985,0.001019,-0.000337,-0.000030,0.001366,-0.006719,-0.005000,-0.000774,-0.000778,-0.000775,-0.000771,0.000598,0.060653
1.066684,-0.136649,0.081369,0.014548,-0.009387,0.525059,0.043990,-0.149230,0.074780,-0.005541,0.008918,0.525066,0.002712,0.010682,-0.071269,-0.104833,0.511945,-0.054712,-1.840931,-0.101418,0.457191,0.248175,0.576451,2.488702,-2.248376,-0.746188,0.770035,1.437822,1.209026,-1.287985,0.000956,0.002700,0.002222,-0.001749,-0.007695,0.003094,-0.000774,-0.000778,-0.000775,-0.000771,0.000598,0.060659
1.068635,-0.136652,0.081369,0.014546,-0.009385,0.525060,0.043990,-0.149232,0.074780,-0.005543,0.008918,0.525066,0.002711,0.010681,-0.071269,-0.104834,0.511945,-0.054712,-1.840928,-0.101413,0.457196,0.248172,0.576452,2.488703,-2.248376,-0.746187,0.770037,1.437814,1.209028,-1.287946,0.000956,0.002700,0.002222,-0.001749,-0.007695,0.003094,-0.000774,-0.000778,-0.000775,-0.000771,0.000598,0.060659
1.070683,-0.136655,0.081369,0.014547,-0.009383,0.525060,0.043990,-0.149233,0.074781,-0.005544,0.008919,0.525066,0.002709,0.010681,-0.071270,-0.104836,0.511946,-0.054712,-1.840925,-0.101407,0.457201,0.248170,0.576453,2.488704,-2.248377,-0.746186,0.770039,1.437805,1.209027,-1.287890,0.000846,0.002217,0.001117,-0.001496,-0.003896,0.004615,-0.000774,-0.000778,-0.000775,-0.000771,0.000598,0.060664
1.072700,-0.136657,0.081369,0.014550,-0.009382,0.525060,0.043991,-0.149235,0.074781,-0.005545,0.008919,0.525066,0.002707,0.010680,-0.071271,-0.104838,0.511946,-0.054712,-1.840923,-0.101401,0.457206,0.248168,0.576455,2.488705,-2.248379,-0.746184,0.770040,1.437795,1.209025,-1.287824,0.000709,-0.001101,-0.002694,0.001478,0.003867,0.000814,-0.000774,-0.000778,-0.000775,-0.000771,0.000598,0.060670
1.074657,-0.136659,0.081369,0.014547,-0.009381,0.525060,0.043990,-0.149236,0.074781,-0.005546,0.008920,0.525066,0.002705,0.010681,-0.071272,-0.104840,0.511946,-0.054712,-1.840920,-0.101395,0.457211,0.248165,0.576456,2.488707,-2.248380,-0.746182,0.770039,1.437784,1.209025,-1.287768,0.000608,-0.001004,-0.002983,0.000964,0.005280,-0.007742,-0.000774,-0.000778,-0.000775,-0.000771,0.000598,0.060675
1.076622,-0.136660,0.081369,0.014548,-0.009381,0.525060,0.043990,-0.149238,0.074781,-0.005546,0.008921,0.525066,0.002703,0.010680,-0.071273,-0.104842,0.511946,-0.054712,-1.840917,-0.101389,0.457216,0.248163,0.576457,2.488708,-2.248382,-0.746180,0.770041,1.437774,1.209027,-1.287720,0.000536,0.001848,-0.000433,-0.002365,0.001983,-0.009645,-0.000774,-0.000778,-0.000775,-0.000771,0.000598,0.060681
1.078674,-0.136661,0.081369,0.014551,-0.009381,0.525060,0.043991,-0.149239,0.074781,-0.005547,0.008921,0.525066,0.002702,0.010680,-0.071274,-0.104844,0.511946,-0.054712,-1.840914,-0.101383,0.457221,0.248161,0.576458,2.488709,-2.248384,-0.746180,0.770043,1.437764,1.209029,-1.287680,0.000485,0.001224,0.004394,-0.002263,-0.005227,-0.006160,-0.000774,-0.000778,-0.000775,-0.000771,0.000598,0.060687
1.080647,-0.136661,0.081369,0.014549,-0.009382,0.525060,0.043990,-0.149241,0.074781,-0.005547,0.008922,0.525066,0.002700,0.010680,-0.071275,-0.104846,0.511946,-0.054712,-1.840911,-0.101377,0.457226,0.248158,0.576459,2.488709,-2.248386,-0.746179,0.770047,1.437754,1.209029,-1.287624,0.000388,-0.002202,0.005366,0.000598,-0.006042,0.002133,-0.000774,-0.000778,-0.000775,-0.000771,0.000598,0.060692
1.082647,-0.136661,0.081369,0.014549,-0.009382,0.525060,0.043990,-0.149241,0.074781,-0.005547,0.008922,0.525066,0.002700,0.010680,-0.071275,-0.104846,0.511946,-0.054712,-1.840911,-0.101377,0.457226,0.248158,0.576459,2.488709,-2.248386,-0.746179,0.770047,1.437754,1.209029,-1.287624,0.000388,-0.002202,0.005366,0.000598,-0.006042,0.002133,-0.000774,-0.000778,-0.000775,-0.000771,0.000598,0.060692
1.084652,-0.136661,0.081369,0.014549,-0.009382,0.525060,0.043990,-0.149241,0.074781,-0.005547,0.008922,0.525066,0.002700,0.010680,-0.071275,-0.104846,0.511946,-0.054712,-1.840911,-0.101377,0.457226,0.248158,0.576459,2.488709,-2.248386,-0.746179,0.770047,1.437754,1.209029,-1.287624,0.000388,-0.002202,0.005366,0.000598,-0.006042,0.002133,-0.000774,-0.000778,-0.000775,-0.000771,0.000598,0.060692
1.086699,-0.136661,0.081369,0.014549,-0.009382,0.525060,0.043990,-0.149241,0.074781,-0.005547,0.008922,0.525066,0.002700,0.010680,-0.071275,-0.104846,0.511946,-0.054712,-1.840911,-0.101377,0.457226,0.248158,0.576459,2.488709,-2.248386,-0.746179,0.770047,1.437754,1.209029,-1.287624,0.000388,-0.002202,0.005366,0.000598,-0.006042,0.002133,-0.000774,-0.000778,-0.000775,-0.000771,0.000598,0.060692
1.088673,-0.136661,0.081369,0.014549,-0.009382,0.525060,0.043990,-0.149241,0.074781,-0.005547,0.008922,0.525066,0.002700,0.010680,-0.071275,-0.104846,0.511946,-0.054712,-1.840911,-0.101377,0.457226,0.248158,0.576459,2.488709,-2.248386,-0.746179,0.770047,1.437754,1.209029,-1.287624,0.000388,-0.002202,0.005366,0.000598,-0.006042,0.002133,-0.000774,-0.000778,-0.000775,-0.000771,0.000598,0.060692
1.090698,-0.136661,0.081369,0.014549,-0.009382,0.525060,0.043990,-0.149241,0.074781,-0.005547,0.008922,0.525066,0.002700,0.010680,-0.071275,-0.104846,0.511946,-0.054712,-1.840911,-0.101377,0.457226,0.248158,0.576459,2.488709,-2.248386,-0.746179,0.770047,1.437754,1.209029,-1.287624,0.000388,-0.002202,0.005366,0.000598,-0.006042,0.002133,-0.000774,-0.000778,-0.000775,-0.000771,0.000598,0.060692
1.092652,-0.136663,0.081369,0.014552,-0.009383,0.525060,0.043991,-0.149245,0.074781,-0.005548,0.008924,0.525066,0.002696,0.010680,-0.071277,-0.104850,0.511947,-0.054712,-1.840906,-0.101365,0.457235,0.248153,0.576461,2.488709,-2.248390,-0.746178,0.770051,1.437735,1.209026,-1.287498,0.000151,0.000585,-0.001412,0.002272,0.005752,0.000139,-0.000774,-0.000778,-0.000775,-0.000771,0.000598,0.060703
1.094664,-0.136663,0.081369,0.014549,-0.009384,0.525060,0.043990,-0.149246,0.074781,-0.005549,0.008925,0.525066,0.002694,0.010681,-0.071278,-0.104853,0.511947,-0.054712,-1.840903,-0.101360,0.457240,0.248151,0.576463,2.488710,-2.248392,-0.746176,0.770053,1.437726,1.209026,-1.287451,0.000061,-0.000081,-0.002384,0.001203,0.007695,0.002107,-0.000774,-0.000778,-0.000775,-0.000771,0.000598,0.060709
1.096714,-0.136663,0.081369,0.014549,-0.009385,0.525060,0.043990,-0.149248,0.074781,-0.005550,0.008926,0.525066,0.002692,0.010682,-0.071279,-0.104855,0.511947,-0.054712,-1.840900,-0.101354,0.457245,0.248149,0.576464,2.488713,-2.248393,-0.746173,0.770053,1.437716,1.209028,-1.287411,-0.000000,0.002156,-0.000397,-0.002573,0.004296,-0.001765,-0.000774,-0.000778,-0.000775,-0.000771,0.000598,0.060714
1.098701,-0.136663,0.081369,0.014549,-0.009385,0.525060,0.043990,-0.149248,0.074781,-0.005550,0.008926,0.525066,0.002692,0.010682,-0.071279,-0.104855,0.511947,-0.054712,-1.840900,-0.101354,0.457245,0.248149,0.576464,2.488713,-2.248393,-0.746173,0.770053,1.437716,1.209028,-1.287411,-0.000000,0.002156,-0.000397,-0.002573,0.004296,-0.001765,-0.000774,-0.000778,-0.000775,-0.000771,0.000598,0.060714
1.100633,-0.136664,0.081369,0.014552,-0.009386,0.525060,0.043990,-0.149249,0.074781,-0.005550,0.008926,0.525066,0.002690,0.010684,-0.071280,-0.104857,0.511947,-0.054712,-1.840898,-0.101348,0.457250,0.248146,0.576465,2.488716,-2.248393,-0.746169,0.770057,1.437657,1.209022,-1.287466,0.000559,0.001083,0.004031,-0.002784,-0.003006,0.000145,-0.000774,-0.000778,-0.000775,-0.000771,0.000598,0.060720
1.102662,-0.136665,0.081369,0.014553,-0.009386,0.525060,0.043990,-0.149251,0.074781,-0.005551,0.008927,0.525066,0.002688,0.010685,-0.071281,-0.104859,0.511947,-0.054712,-1.840895,-0.101342,0.457255,0.248144,0.576466,2.488718,-2.248393,-0.746165,0.770060,1.437607,1.209015,-1.287500,0.000995,-0.002712,0.004675,-0.000182,-0.004329,-0.003250,-0.000774,-0.000778,-0.000775,-0.000771,0.000598,0.060725
1.104689,-0.136667,0.081369,0.014552,-0.009385,0.525060,0.043990,-0.149253,0.074781,-0.005551,0.008928,0.525066,0.002687,0.010684,-0.071281,-0.104860,0.511947,-0.054712,-1.840892,-0.101336,0.457260,0.248141,0.576467,2.488717,-2.248395,-0.746164,0.770066,1.437565,1.209009,-1.287528,0.001353,-0.003008,0.002269,0.001491,-0.000269,-0.000536,-0.000774,-0.000778,-0.000775,-0.000771,0.000598,0.060731
1.106740,-0.136668,0.081370,0.014554,-0.009384,0.525060,0.043990,-0.149252,0.074781,-0.005553,0.008925,0.525066,0.002685,0.010682,-0.071282,-0.104863,0.511947,-0.054712,-1.840889,-0.101330,0.457265,0.248139,0.576468,2.488719,-2.248398,-0.746160,0.770070,1.437528,1.209006,-1.287550,0.001650,-0.000477,-0.002594,-0.000077,-0.001490,0.006595,-0.000774,-0.000778,-0.000775,-0.000771,0.000598,0.060736
1.108639,-0.136669,0.081369,0.014550,-0.009384,0.525060,0.043990,-0.149252,0.074781,-0.005555,0.008923,0.525066,0.002683,0.010681,-0.071282,-0.104865,0.511948,-0.054712,-1.840886,-0.101324,0.457270,0.248137,0.576469,2.488719,-2.248398,-0.746160,0.770074,1.437494,1.209001,-1.287588,0.001955,0.004338,-0.003737,0.001426,0.002110,0.007345,-0.000774,-0.000778,-0.000775,-0.000771,0.000598,0.060742
1.110677,-0.136670,0.081369,0.014550,-0.009384,0.525060,0.043990,-0.149251,0.074781,-0.005556,0.008922,0.525066,0.002681,0.010681,-0.071283,-0.104867,0.511948,-0.054712,-1.840883,-0.101319,0.457275,0.248134,0.576470,2.488720,-2.248399,-0.746157,0.770075,1.437463,1.208998,-1.287618,0.002199,0.005245,-0.001863,-0.000278,0.000084,0.002480,-0.000774,-0.000778,-0.000775,-0.000771,0.000598,0.060747
1.112638,-0.136671,0.081370,0.014552,-0.009384,0.525060,0.043990,-0.149252,0.074781,-0.005558,0.008920,0.525066,0.002679,0.010681,-0.071284,-0.104869,0.511948,-0.054712,-1.840881,-0.101313,0.457279,0.248132,0.576472,2.488722,-2.248400,-0.746155,0.770075,1.437434,1.208994,-1.287642,0.002401,0.002997,0.002415,0.001111,-0.001084,-0.006600,-0.000774,-0.000778,-0.000775,-0.000771,0.000598,0.060753
1.114706,-0.136671,0.081370,0.014552,-0.009384,0.525060,0.043990,-0.149252,0.074781,-0.005558,0.008920,0.525066,0.002679,0.010681,-0.071284,-0.104869,0.511948,-0.054712,-1.840881,-0.101313,0.457279,0.248132,0.576472,2.488722,-2.248400,-0.746155,0.770075,1.437434,1.208994,-1.287642,0.002401,0.002997,0.002415,0.001111,-0.001084,-0.006600,-0.000774,-0.000778,-0.000775,-0.000771,0.000598,0.060753
1.116638,-0.136671,0.081370,0.014552,-0.009384,0.525060,0.043990,-0.149252,0.074781,-0.005558,0.008920,0.525066,0.002679,0.010681,-0.071284,-0.104869,0.511948,-0.054712,-1.840881,-0.101313,0.457279,0.248132,0.576472,2.488722,-2.248400,-0.746155,0.770075,1.437434,1.208994,-1.287642,0.002401,0.002997,0.002415,0.001111,-0.001084,-0.006600,-0.000774,-0.000778,-0.000775,-0.000771,0.000598,0.060753
